Frame Number,Time Stamp (ms),Buffer Index
304,12543,0
305,12584,0
306,12625,0
307,12667,0
308,12707,0
309,12750,0
310,12791,0
311,12832,0
312,12873,0
313,12917,0
314,12956,0
315,12998,0
316,13039,0
317,13080,0
318,13121,0
319,13163,0
320,13203,0
321,13244,0
322,13285,0
323,13328,0
324,13368,0
325,13410,0
326,13452,0
327,13493,0
328,13534,0
329,13575,0
330,13618,0
331,13658,0
332,13701,0
333,13741,0
334,13783,0
335,13822,0
336,13866,0
337,13905,0
338,13949,0
339,13988,0
340,14030,0
341,14071,0
342,14112,0
343,14153,0
344,14195,0
345,14235,0
346,14277,0
347,14319,0
348,14359,0
349,14402,0
350,14442,0
351,14484,0
352,14525,0
353,14568,0
354,14608,0
355,14651,0
356,14690,0
357,14733,0
358,14772,0
359,14815,0
360,14856,0
361,14898,0
362,14938,0
363,14980,0
364,15022,0
365,15063,0
366,15104,0
367,15145,0
368,15187,0
369,15227,0
370,15268,0
371,15310,0
372,15352,0
373,15392,0
374,15434,0
375,15475,0
376,15517,0
377,15557,0
378,15601,0
379,15640,0
380,15684,0
381,15722,0
382,15765,0
383,15805,0
384,15848,0
385,15887,0
386,15930,0
387,15971,0
388,16012,0
389,16053,0
390,16094,0
391,16135,0
392,16177,0
393,16218,0
394,16259,0
395,16301,0
396,16342,0
397,16384,0
398,16425,0
399,16467,0
400,16507,0
401,16551,0
402,16590,0
403,16632,0
404,16672,0
405,16715,0
406,16755,0
407,16798,0
408,16838,0
409,16880,0
410,16919,0
411,16961,0
412,17003,0
413,17044,0
414,17086,0
415,17126,0
416,17169,0
417,17210,0
418,17250,0
419,17292,0
420,17334,0
421,17374,0
422,17417,0
423,17457,0
424,17500,0
425,17539,0
426,17583,0
427,17621,0
428,17665,0
429,17704,0
430,17748,0
431,17788,0
432,17828,0
433,17870,0
434,17911,0
435,17953,0
436,17993,0
437,18035,0
438,18076,0
439,18117,0
440,18159,0
441,18201,0
442,18241,0
443,18284,0
444,18325,0
445,18368,0
446,18406,0
447,18450,0
448,18489,0
449,18532,0
450,18571,0
451,18615,0
452,18655,0
453,18697,0
454,18737,0
455,18779,0
456,18820,0
457,18861,0
458,18902,0
459,18944,0
460,18984,0
461,19026,0
462,19068,0
463,19109,0
464,19151,0
465,19191,0
466,19233,0
467,19274,0
468,19317,0
469,19356,0
470,19401,0
471,19439,0
472,19484,0
473,19522,0
474,19564,0
475,19604,0
476,19647,0
477,19687,0
478,19729,0
479,19769,0
480,19812,0
481,19852,0
482,19893,0
483,19934,0
484,19976,0
485,20017,0
486,20058,0
487,20101,0
488,20141,0
489,20184,0
490,20224,0
491,20267,0
492,20306,0
493,20349,0
494,20389,0
495,20432,0
496,20471,0
497,20514,0
498,20554,0
499,20597,0
500,20637,0
501,20679,0
502,20719,0
503,20760,0
504,20801,0
505,20843,0
506,20884,0
507,20925,0
508,20968,0
509,21009,0
510,21050,0
511,21092,0
512,21133,0
513,21173,0
514,21216,0
515,21256,0
516,21299,0
517,21339,0
518,21382,0
519,21421,0
520,21466,0
521,21504,0
522,21547,0
523,21586,0
524,21629,0
525,21669,0
526,21711,0
527,21751,0
528,21793,0
529,21834,0
530,21875,0
531,21917,0
532,21958,0
533,22001,0
534,22040,0
535,22084,0
536,22123,0
537,22167,0
538,22205,0
539,22248,0
540,22288,0
541,22332,0
542,22371,0
543,22414,0
544,22454,0
545,22495,0
546,22536,0
547,22578,0
548,22618,0
549,22660,0
550,22701,0
551,22742,0
552,22784,0
553,22825,0
554,22867,0
555,22908,0
556,22949,0
557,22990,0
558,23033,0
559,23073,0
560,23117,0
561,23156,0
562,23198,0
563,23238,0
564,23280,0
565,23323,0
566,23363,0
567,23404,0
568,23447,0
569,23486,0
570,23527,0
571,23569,0
572,23610,0
573,23651,0
574,23692,0
575,23734,0
576,23775,0
577,23818,0
578,23858,0
579,23899,0
580,23941,0
581,23982,0
582,24022,0
583,24066,0
584,24105,0
585,24149,0
586,24188,0
587,24231,0
588,24271,0
589,24313,0
590,24354,0
591,24396,0
592,24436,0
593,24478,0
594,24519,0
595,24560,0
596,24600,0
597,24643,0
598,24684,0
599,24724,0
600,24767,0
601,24808,0
602,24850,0
603,24890,0
604,24933,0
605,24973,0
606,25016,0
607,25055,0
608,25098,0
609,25139,0
610,25180,0
611,25221,0
612,25263,0
613,25303,0
614,25345,0
615,25386,0
616,25427,0
617,25468,0
618,25509,0
619,25551,0
620,25592,0
621,25634,0
622,25675,0
623,25716,0
624,25757,0
625,25800,0
626,25840,0
627,25882,0
628,25923,0
629,25966,0
630,26005,0
631,26047,0
632,26087,0
633,26132,0
634,26170,0
635,26212,0
636,26253,0
637,26296,0
638,26336,0
639,26377,0
640,26417,0
641,26460,0
642,26501,0
643,26542,0
644,26584,0
645,26625,0
646,26667,0
647,26707,0
648,26749,0
649,26790,0
650,26832,0
651,26873,0
652,26915,0
653,26954,0
654,26998,0
655,27038,0
656,27081,0
657,27120,0
658,27163,0
659,27205,0
660,27245,0
661,27285,0
662,27327,0
663,27368,0
664,27409,0
665,27452,0
666,27491,0
667,27534,0
668,27574,0
669,27617,0
670,27657,0
671,27699,0
672,27739,0
673,27782,0
674,27822,0
675,27865,0
676,27906,0
677,27947,0
678,27987,0
679,28029,0
680,28070,0
681,28113,0
682,28152,0
683,28195,0
684,28235,0
685,28277,0
686,28317,0
687,28359,0
688,28400,0
689,28442,0
690,28485,0
691,28524,0
692,28566,0
693,28607,0
694,28648,0
695,28689,0
696,28732,0
697,28772,0
698,28814,0
699,28855,0
700,28898,0
701,28937,0
702,28980,0
703,29020,0
704,29061,0
705,29102,0
706,29145,0
707,29186,0
708,29226,0
709,29267,0
710,29309,0
711,29350,0
712,29391,0
713,29434,0
714,29474,0
715,29517,0
716,29557,0
717,29599,0
718,29639,0
719,29683,0
720,29721,0
721,29765,0
722,29805,0
723,29847,0
724,29888,0
725,29930,0
726,29969,0
727,30012,0
728,30054,0
729,30094,0
730,30135,0
731,30176,0
732,30218,0
733,30259,0
734,30301,0
735,30341,0
736,30382,0
737,30423,0
738,30465,0
739,30506,0
740,30548,0
741,30590,0
742,30633,0
743,30672,0
744,30713,0
745,30754,0
746,30797,0
747,30836,0
748,30879,0
749,30920,0
750,30963,0
751,31002,0
752,31044,0
753,31085,0
754,31126,0
755,31167,0
756,31208,0
757,31250,0
758,31291,0
759,31332,0
760,31374,0
761,31415,0
762,31456,0
763,31499,0
764,31538,0
765,31583,0
766,31621,0
767,31665,0
768,31704,0
769,31746,0
770,31786,0
771,31829,0
772,31870,0
773,31912,0
774,31952,0
775,31994,0
776,32035,0
777,32075,0
778,32117,0
779,32159,0
780,32202,0
781,32241,0
782,32282,0
783,32323,0
784,32365,0
785,32406,0
786,32448,0
787,32489,0
788,32531,0
789,32572,0
790,32614,0
791,32654,0
792,32697,0
793,32737,0
794,32780,0
795,32819,0
796,32861,0
797,32901,0
798,32943,0
799,32984,0
800,33025,0
801,33067,0
802,33108,0
803,33149,0
804,33190,0
805,33232,0
806,33274,0
807,33315,0
808,33356,0
809,33399,0
810,33438,0
811,33481,0
812,33521,0
813,33565,0
814,33604,0
815,33646,0
816,33687,0
817,33729,0
818,33769,0
819,33812,0
820,33852,0
821,33892,0
822,33935,0
823,33976,0
824,34016,0
825,34058,0
826,34099,0
827,34140,0
828,34182,0
829,34223,0
830,34265,0
831,34305,0
832,34348,0
833,34388,0
834,34432,0
835,34471,0
836,34513,0
837,34553,0
838,34597,0
839,34636,0
840,34679,0
841,34719,0
842,34760,0
843,34802,0
844,34842,0
845,34884,0
846,34925,0
847,34967,0
848,35007,0
849,35049,0
850,35090,0
851,35133,0
852,35172,0
853,35215,0
854,35255,0
855,35298,0
856,35338,0
857,35380,0
858,35421,0
859,35463,0
860,35503,0
861,35546,0
862,35586,0
863,35628,0
864,35668,0
865,35710,0
866,35751,0
867,35794,0
868,35833,0
869,35875,0
870,35916,0
871,35957,0
872,35999,0
873,36040,0
874,36082,0
875,36122,0
876,36165,0
877,36205,0
878,36247,0
879,36288,0
880,36331,0
881,36370,0
882,36413,0
883,36453,0
884,36496,0
885,36536,0
886,36578,0
887,36619,0
888,36660,0
889,36701,0
890,36742,0
891,36783,0
892,36825,0
893,36867,0
894,36907,0
895,36949,0
896,36990,0
897,37032,0
898,37072,0
899,37114,0
900,37155,0
901,37198,0
902,37238,0
903,37281,0
904,37320,0
905,37364,0
906,37403,0
907,37446,0
908,37486,0
909,37528,0
910,37568,0
911,37610,0
912,37650,0
913,37692,0
914,37733,0
915,37775,0
916,37816,0
917,37858,0
918,37898,0
919,37940,0
920,37982,0
921,38022,0
922,38064,0
923,38105,0
924,38147,0
925,38187,0
926,38230,0
927,38270,0
928,38313,0
929,38352,0
930,38397,0
931,38435,0
932,38477,0
933,38517,0
934,38560,0
935,38600,0
936,38642,0
937,38683,0
938,38724,0
939,38766,0
940,38807,0
941,38848,0
942,38889,0
943,38931,0
944,38972,0
945,39014,0
946,39054,0
947,39097,0
948,39137,0
949,39180,0
950,39219,0
951,39263,0
952,39302,0
953,39345,0
954,39385,0
955,39427,0
956,39467,0
957,39510,0
958,39550,0
959,39592,0
960,39633,0
961,39673,0
962,39715,0
963,39756,0
964,39798,0
965,39839,0
966,39881,0
967,39921,0
968,39965,0
969,40004,0
970,40047,0
971,40087,0
972,40130,0
973,40169,0
974,40211,0
975,40252,0
976,40295,0
977,40335,0
978,40377,0
979,40418,0
980,40460,0
981,40500,0
982,40542,0
983,40584,0
984,40624,0
985,40666,0
986,40706,0
987,40748,0
988,40790,0
989,40831,0
990,40871,0
991,40914,0
992,40954,0
993,40997,0
994,41037,0
995,41080,0
996,41119,0
997,41162,0
998,41202,0
999,41245,0
1000,41285,0
1001,41327,0
1002,41368,0
1003,41409,0
1004,41450,0
1005,41491,0
1006,41532,0
1007,41574,0
1008,41615,0
1009,41656,0
1010,41698,0
1011,41739,0
1012,41781,0
1013,41821,0
1014,41864,0
1015,41904,0
1016,41946,0
1017,41987,0
1018,42029,0
1019,42069,0
1020,42113,0
1021,42151,0
1022,42194,0
1023,42234,0
1024,42278,0
1025,42317,0
1026,42358,0
1027,42399,0
1028,42445,0
1029,42483,0
1030,42523,0
1031,42564,0
1032,42606,0
1033,42648,0
1034,42689,0
1035,42731,0
1036,42771,0
1037,42814,0
1038,42854,0
1039,42896,0
1040,42936,0
1041,42979,0
1042,43020,0
1043,43062,0
1044,43101,0
1045,43145,0
1046,43184,0
1047,43226,0
1048,43267,0
1049,43308,0
1050,43349,0
1051,43390,0
1052,43434,0
1053,43473,0
1054,43515,0
1055,43556,0
1056,43598,0
1057,43638,0
1058,43680,0
1059,43721,0
1060,43763,0
1061,43803,0
1062,43846,0
1063,43886,0
1064,43929,0
1065,43968,0
1066,44011,0
1067,44051,0
1068,44094,0
1069,44134,0
1070,44177,0
1071,44217,0
1072,44259,0
1073,44299,0
1074,44340,0
1075,44381,0
1076,44423,0
1077,44465,0
1078,44505,0
1079,44547,0
1080,44589,0
1081,44631,0
1082,44671,0
1083,44712,0
1084,44753,0
1085,44796,0
1086,44835,0
1087,44879,0
1088,44918,0
1089,44961,0
1090,45001,0
1091,45044,0
1092,45084,0
1093,45126,0
1094,45167,0
1095,45208,0
1096,45249,0
1097,45290,0
1098,45332,0
1099,45373,0
1100,45414,0
1101,45455,0
1102,45497,0
1103,45538,0
1104,45579,0
1105,45620,0
1106,45664,0
1107,45703,0
1108,45747,0
1109,45785,0
1110,45829,0
1111,45869,0
1112,45911,0
1113,45951,0
1114,45994,0
1115,46033,0
1116,46076,0
1117,46116,0
1118,46158,0
1119,46199,0
1120,46241,0
1121,46281,0
1122,46323,0
1123,46364,0
1124,46406,0
1125,46447,0
1126,46488,0
1127,46529,0
1128,46570,0
1129,46614,0
1130,46653,0
1131,46696,0
1132,46736,0
1133,46779,0
1134,46819,0
1135,46861,0
1136,46900,0
1137,46943,0
1138,46984,0
1139,47026,0
1140,47066,0
1141,47108,0
1142,47148,0
1143,47189,0
1144,47231,0
1145,47273,0
1146,47314,0
1147,47355,0
1148,47396,0
1149,47437,0
1150,47480,0
1151,47520,0
1152,47563,0
1153,47603,0
1154,47646,0
1155,47686,0
1156,47728,0
1157,47768,0
1158,47811,0
1159,47850,0
1160,47892,0
1161,47934,0
1162,47975,0
1163,48016,0
1164,48057,0
1165,48098,0
1166,48139,0
1167,48182,0
1168,48222,0
1169,48264,0
1170,48305,0
1171,48347,0
1172,48388,0
1173,48430,0
1174,48470,0
1175,48512,0
1176,48553,0
1177,48596,0
1178,48636,0
1179,48679,0
1180,48719,0
1181,48760,0
1182,48801,0
1183,48843,0
1184,48883,0
1185,48925,0
1186,48966,0
1187,49006,0
1188,49048,0
1189,49090,0
1190,49131,0
1191,49172,0
1192,49214,0
1193,49257,0
1194,49296,0
1195,49338,0
1196,49380,0
1197,49420,0
1198,49463,0
1199,49502,0
1200,49545,0
1201,49585,0
1202,49628,0
1203,49668,0
1204,49710,0
1205,49750,0
1206,49792,0
1207,49833,0
1208,49875,0
1209,49915,0
1210,49957,0
1211,50001,0
1212,50039,0
1213,50081,0
1214,50121,0
1215,50163,0
1216,50204,0
1217,50246,0
1218,50287,0
1219,50330,0
1220,50369,0
1221,50413,0
1222,50452,0
1223,50495,0
1224,50537,0
1225,50578,0
1226,50617,0
1227,50660,0
1228,50700,0
1229,50742,0
1230,50782,0
1231,50825,0
1232,50865,0
1233,50906,0
1234,50948,0
1235,50990,0
1236,51030,0
1237,51072,0
1238,51114,0
1239,51155,0
1240,51196,0
1241,51237,0
1242,51278,0
1243,51319,0
1244,51362,0
1245,51402,0
1246,51445,0
1247,51484,0
1248,51527,0
1249,51567,0
1250,51610,0
1251,51650,0
1252,51692,0
1253,51733,0
1254,51774,0
1255,51815,0
1256,51856,0
1257,51897,0
1258,51939,0
1259,51980,0
1260,52022,0
1261,52063,0
1262,52104,0
1263,52146,0
1264,52186,0
1265,52229,0
1266,52270,0
1267,52312,0
1268,52352,0
1269,52397,0
1270,52434,0
1271,52477,0
1272,52517,0
1273,52559,0
1274,52600,0
1275,52642,0
1276,52684,0
1277,52724,0
1278,52765,0
1279,52806,0
1280,52848,0
1281,52889,0
1282,52930,0
1283,52971,0
1284,53013,0
1285,53054,0
1286,53096,0
1287,53136,0
1288,53178,0
1289,53220,0
1290,53263,0
1291,53302,0
1292,53345,0
1293,53384,0
1294,53427,0
1295,53467,0
1296,53510,0
1297,53549,0
1298,53591,0
1299,53632,0
1300,53674,0
1301,53715,0
1302,53757,0
1303,53797,0
1304,53839,0
1305,53880,0
1306,53921,0
1307,53963,0
1308,54004,0
1309,54046,0
1310,54087,0
1311,54129,0
1312,54168,0
1313,54212,0
1314,54252,0
1315,54296,0
1316,54334,0
1317,54377,0
1318,54416,0
1319,54460,0
1320,54499,0
1321,54540,0
1322,54581,0
1323,54623,0
1324,54664,0
1325,54708,0
1326,54746,0
1327,54788,0
1328,54831,0
1329,54870,0
1330,54913,0
1331,54954,0
1332,54995,0
1333,55036,0
1334,55079,0
1335,55119,0
1336,55162,0
1337,55201,0
1338,55244,0
1339,55284,0
1340,55327,0
1341,55367,0
1342,55409,0
1343,55450,0
1344,55492,0
1345,55532,0
1346,55574,0
1347,55614,0
1348,55656,0
1349,55697,0
1350,55738,0
1351,55780,0
1352,55821,0
1353,55863,0
1354,55904,0
1355,55945,0
1356,55986,0
1357,56028,0
1358,56068,0
1359,56111,0
1360,56151,0
1361,56194,0
1362,56234,0
1363,56277,0
1364,56317,0
1365,56359,0
1366,56399,0
1367,56440,0
1368,56481,0
1369,56523,0
1370,56564,0
1371,56606,0
1372,56648,0
1373,56687,0
1374,56729,0
1375,56770,0
1376,56813,0
1377,56853,0
1378,56896,0
1379,56936,0
1380,56978,0
1381,57018,0
1382,57061,0
1383,57100,0
1384,57144,0
1385,57183,0
1386,57226,0
1387,57266,0
1388,57308,0
1389,57349,0
1390,57390,0
1391,57432,0
1392,57473,0
1393,57514,0
1394,57555,0
1395,57597,0
1396,57638,0
1397,57679,0
1398,57720,0
1399,57762,0
1400,57803,0
1401,57845,0
1402,57885,0
1403,57929,0
1404,57969,0
1405,58010,0
1406,58051,0
1407,58095,0
1408,58135,0
1409,58175,0
1410,58216,0
1411,58258,0
1412,58298,0
1413,58341,0
1414,58380,0
1415,58422,0
1416,58463,0
1417,58505,0
1418,58546,0
1419,58588,0
1420,58629,0
1421,58670,0
1422,58712,0
1423,58753,0
1424,58796,0
1425,58835,0
1426,58878,0
1427,58917,0
1428,58962,0
1429,59000,0
1430,59046,0
1431,59083,0
1432,59126,0
1433,59166,0
1434,59208,0
1435,59248,0
1436,59290,0
1437,59330,0
1438,59372,0
1439,59415,0
1440,59455,0
1441,59496,0
1442,59537,0
1443,59579,0
1444,59620,0
1445,59662,0
1446,59703,0
1447,59745,0
1448,59785,0
1449,59827,0
1450,59868,0
1451,59913,0
1452,59950,0
1453,59993,0
1454,60034,0
1455,60075,0
1456,60116,0
1457,60156,0
1458,60197,0
1459,60240,0
1460,60281,0
1461,60322,0
1462,60363,0
1463,60406,0
1464,60447,0
1465,60486,0
1466,60528,0
1467,60570,0
1468,60611,0
1469,60652,0
1470,60694,0
1471,60735,0
1472,60777,0
1473,60818,0
1474,60860,0
1475,60899,0
1476,60942,0
1477,60982,0
1478,61026,0
1479,61066,0
1480,61108,0
1481,61148,0
1482,61190,0
1483,61231,0
1484,61271,0
1485,61314,0
1486,61354,0
1487,61396,0
1488,61437,0
1489,61478,0
1490,61520,0
1491,61561,0
1492,61601,0
1493,61644,0
1494,61684,0
1495,61728,0
1496,61768,0
1497,61811,0
1498,61849,0
1499,61893,0
1500,61933,0
1501,61976,0
1502,62016,0
1503,62057,0
1504,62097,0
1505,62140,0
1506,62181,0
1507,62222,0
1508,62264,0
1509,62304,0
1510,62345,0
1511,62388,0
1512,62429,0
1513,62469,0
1514,62511,0
1515,62552,0
1516,62595,0
1517,62635,0
1518,62676,0
1519,62718,0
1520,62761,0
1521,62799,0
1522,62842,0
1523,62882,0
1524,62924,0
1525,62965,0
1526,63006,0
1527,63048,0
1528,63090,0
1529,63132,0
1530,63171,0
1531,63212,0
1532,63254,0
1533,63296,0
1534,63336,0
1535,63378,0
1536,63419,0
1537,63461,0
1538,63501,0
1539,63543,0
1540,63584,0
1541,63627,0
1542,63667,0
1543,63710,0
1544,63749,0
1545,63793,0
1546,63832,0
1547,63877,0
1548,63915,0
1549,63956,0
1550,63998,0
1551,64039,0
1552,64080,0
1553,64122,0
1554,64163,0
1555,64203,0
1556,64246,0
1557,64286,0
1558,64328,0
1559,64369,0
1560,64412,0
1561,64452,0
1562,64493,0
1563,64533,0
1564,64577,0
1565,64617,0
1566,64659,0
1567,64700,0
1568,64743,0
1569,64781,0
1570,64825,0
1571,64864,0
1572,64906,0
1573,64947,0
1574,64988,0
1575,65029,0
1576,65072,0
1577,65112,0
1578,65153,0
1579,65195,0
1580,65236,0
1581,65278,0
1582,65318,0
1583,65361,0
1584,65401,0
1585,65444,0
1586,65484,0
1587,65527,0
1588,65566,0
1589,65609,0
1590,65649,0
1591,65691,0
1592,65732,0
1593,65775,0
1594,65815,0
1595,65857,0
1596,65897,0
1597,65939,0
1598,65979,0
1599,66020,0
1600,66062,0
1601,66103,0
1602,66146,0
1603,66186,0
1604,66228,0
1605,66269,0
1606,66311,0
1607,66351,0
1608,66394,0
1609,66434,0
1610,66476,0
1611,66515,0
1612,66559,0
1613,66599,0
1614,66641,0
1615,66681,0
1616,66723,0
1617,66764,0
1618,66806,0
1619,66846,0
1620,66888,0
1621,66930,0
1622,66973,0
1623,67014,0
1624,67053,0
1625,67095,0
1626,67136,0
1627,67177,0
1628,67218,0
1629,67261,0
1630,67301,0
1631,67343,0
1632,67384,0
1633,67427,0
1634,67466,0
1635,67510,0
1636,67548,0
1637,67592,0
1638,67631,0
1639,67674,0
1640,67714,0
1641,67756,0
1642,67798,0
1643,67838,0
1644,67879,0
1645,67920,0
1646,67962,0
1647,68003,0
1648,68045,0
1649,68086,0
1650,68127,0
1651,68168,0
1652,68212,0
1653,68251,0
1654,68293,0
1655,68335,0
1656,68378,0
1657,68416,0
1658,68459,0
1659,68499,0
1660,68541,0
1661,68581,0
1662,68623,0
1663,68664,0
1664,68706,0
1665,68746,0
1666,68787,0
1667,68828,0
1668,68870,0
1669,68911,0
1670,68953,0
1671,68994,0
1672,69036,0
1673,69076,0
1674,69118,0
1675,69159,0
1676,69201,0
1677,69243,0
1678,69283,0
1679,69328,0
1680,69366,0
1681,69408,0
1682,69449,0
1683,69490,0
1684,69531,0
1685,69574,0
1686,69613,0
1687,69655,0
1688,69696,0
1689,69738,0
1690,69779,0
1691,69820,0
1692,69861,0
1693,69903,0
1694,69944,0
1695,69985,0
1696,70027,0
1697,70067,0
1698,70109,0
1699,70150,0
1700,70193,0
1701,70233,0
1702,70277,0
1703,70316,0
1704,70359,0
1705,70398,0
1706,70441,0
1707,70480,0
1708,70523,0
1709,70563,0
1710,70606,0
1711,70645,0
1712,70687,0
1713,70728,0
1714,70770,0
1715,70812,0
1716,70852,0
1717,70896,0
1718,70936,0
1719,70977,0
1720,71018,0
1721,71061,0
1722,71100,0
1723,71144,0
1724,71182,0
1725,71225,0
1726,71266,0
1727,71309,0
1728,71348,0
1729,71391,0
1730,71430,0
1731,71472,0
1732,71514,0
1733,71554,0
1734,71596,0
1735,71637,0
1736,71678,0
1737,71720,0
1738,71761,0
1739,71802,0
1740,71844,0
1741,71885,0
1742,71928,0
1743,71967,0
1744,72010,0
1745,72050,0
1746,72093,0
1747,72133,0
1748,72175,0
1749,72215,0
1750,72257,0
1751,72298,0
1752,72340,0
1753,72380,0
1754,72422,0
1755,72465,0
1756,72505,0
1757,72546,0
1758,72587,0
1759,72628,0
1760,72669,0
1761,72711,0
1762,72752,0
1763,72794,0
1764,72834,0
1765,72876,0
1766,72917,0
1767,72960,0
1768,73000,0
1769,73042,0
1770,73083,0
1771,73126,0
1772,73165,0
1773,73208,0
1774,73248,0
1775,73290,0
1776,73330,0
1777,73371,0
1778,73413,0
1779,73454,0
1780,73495,0
1781,73536,0
1782,73578,0
1783,73619,0
1784,73661,0
1785,73702,0
1786,73744,0
1787,73786,0
1788,73826,0
1789,73867,0
1790,73910,0
1791,73949,0
1792,73992,0
1793,74032,0
1794,74077,0
1795,74115,0
1796,74157,0
1797,74198,0
1798,74240,0
1799,74280,0
1800,74322,0
1801,74362,0
1802,74405,0
1803,74445,0
1804,74487,0
1805,74527,0
1806,74569,0
1807,74610,0
1808,74652,0
1809,74694,0
1810,74735,0
1811,74776,0
1812,74817,0
1813,74859,0
1814,74900,0
1815,74942,0
1816,74982,0
1817,75025,0
1818,75064,0
1819,75108,0
1820,75147,0
1821,75189,0
1822,75230,0
1823,75272,0
1824,75312,0
1825,75354,0
1826,75394,0
1827,75436,0
1828,75479,0
1829,75519,0
1830,75562,0
1831,75602,0
1832,75643,0
1833,75684,0
1834,75727,0
1835,75767,0
1836,75809,0
1837,75850,0
1838,75892,0
1839,75931,0
1840,75974,0
1841,76014,0
1842,76057,0
1843,76097,0
1844,76139,0
1845,76180,0
1846,76223,0
1847,76262,0
1848,76304,0
1849,76344,0
1850,76387,0
1851,76429,0
1852,76468,0
1853,76512,0
1854,76551,0
1855,76593,0
1856,76634,0
1857,76676,0
1858,76716,0
1859,76758,0
1860,76799,0
1861,76842,0
1862,76882,0
1863,76924,0
1864,76964,0
1865,77007,0
1866,77047,0
1867,77089,0
1868,77129,0
1869,77172,0
1870,77212,0
1871,77254,0
